run,elapsed,latency,dblatency,ttype,rbk,dskipped,error
19,60198,40,40,PAYMENT,0,0,0
19,60206,31,31,PAYMENT,0,0,0
19,60211,47,47,PAYMENT,0,0,0
19,60213,54,54,PAYMENT,0,0,0
19,60215,0,0,DELIVERY,0,0,0
19,60217,41,41,PAYMENT,0,0,0
19,60221,94,94,NEW_ORDER,0,0,0
19,60241,73,73,PAYMENT,0,0,0
19,60250,53,53,PAYMENT,0,0,0
19,60253,100,100,NEW_ORDER,0,0,0
19,60255,65,65,PAYMENT,0,0,0
19,60257,125,125,NEW_ORDER,0,0,0
19,60262,146,146,NEW_ORDER,0,0,0
19,60264,100,100,PAYMENT,0,0,0
19,60265,81,81,PAYMENT,0,0,0
19,60269,28,28,PAYMENT,0,0,0
19,60280,78,78,PAYMENT,0,0,0
19,60280,98,98,PAYMENT,0,0,0
19,60283,158,158,NEW_ORDER,0,0,0
19,60288,84,84,PAYMENT,0,0,0
19,60306,152,152,NEW_ORDER,0,0,0
19,60307,87,87,PAYMENT,0,0,0
19,60309,129,129,NEW_ORDER,0,0,0
19,60312,175,175,NEW_ORDER,0,0,0
19,60319,159,159,NEW_ORDER,0,0,0
19,60337,223,220,DELIVERY_BG,0,0,0
19,60354,200,200,NEW_ORDER,0,0,0
19,60400,149,149,NEW_ORDER,0,0,0
19,60403,147,147,NEW_ORDER,0,0,0
19,60437,222,219,DELIVERY_BG,0,0,0
19,60454,201,201,NEW_ORDER,0,0,0
19,67601,14,14,STOCK_LEVEL,0,0,0
19,67639,25,25,PAYMENT,0,0,0
19,67666,29,29,PAYMENT,0,0,0
19,67671,46,46,STOCK_LEVEL,0,0,0
19,67676,49,49,ORDER_STATUS,0,0,0
19,67679,0,0,DELIVERY,0,0,0
19,67683,0,0,DELIVERY,0,0,0
19,67686,32,32,PAYMENT,0,0,0
19,67686,15,15,STOCK_LEVEL,0,0,0
19,67719,87,87,ORDER_STATUS,0,0,0
19,67731,68,68,PAYMENT,0,0,0
19,67737,56,56,PAYMENT,0,0,0
19,67739,87,87,PAYMENT,0,0,0
19,67753,128,128,NEW_ORDER,0,0,0
19,67753,0,0,DELIVERY,0,0,0
19,67754,70,70,PAYMENT,0,0,0
19,67759,68,68,PAYMENT,0,0,0
19,67768,152,152,NEW_ORDER,0,0,0
19,67770,93,93,PAYMENT,0,0,0
19,67772,118,118,NEW_ORDER,0,0,0
19,67774,114,114,NEW_ORDER,0,0,0
19,67778,59,59,PAYMENT,0,0,0
19,67780,144,144,NEW_ORDER,0,0,0
19,67780,61,61,PAYMENT,0,0,0
19,67786,117,117,NEW_ORDER,0,0,0
19,67825,209,209,NEW_ORDER,0,0,0
19,67825,179,179,NEW_ORDER,0,0,0
19,67828,109,109,NEW_ORDER,0,0,0
19,67842,192,192,NEW_ORDER,0,0,0
19,67847,167,167,PAYMENT,0,0,0
19,67862,197,197,NEW_ORDER,0,0,0
19,67863,113,113,PAYMENT,0,0,0
19,67878,122,122,NEW_ORDER,0,0,0
19,67888,146,146,NEW_ORDER,0,0,0
19,67907,247,247,NEW_ORDER,0,0,0
19,67916,217,217,NEW_ORDER,0,0,0
19,67917,197,197,NEW_ORDER,0,0,0
19,67953,274,269,DELIVERY_BG,0,0,0
19,67964,281,277,DELIVERY_BG,0,0,0
19,68010,257,254,DELIVERY_BG,0,0,0
