procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   2816 3394856 6287660 21172560    0    0     0     0 17315 14204  1  3 96  0  0  0
 0  0   2816 3394344 6287660 21172544    0    0     0    72 17310 13993  2  3 96  0  0  0
 0  0   2816 3394856 6287660 21172544    0    0     0     0 14542 13233  1  2 96  0  0  0
 0  0   2816 3399512 6287660 21172560    0    0     0     0 14999 12827  2  2 96  0  0  0
 1  0   2816 3399512 6287668 21172560    0    0     0    12 17893 14773  2  3 96  0  0  0
 1  0   2816 3399512 6287676 21172552    0    0     0    28 17521 14218  2  2 96  0  0  0
 1  0   2816 3399512 6287676 21172552    0    0     0     0 17688 14358  2  3 96  0  0  0
 0  0   2816 3399512 6287676 21172552    0    0     0   940 17999 14838  2  3 95  0  0  0
 2  0   2816 3395416 6287676 21172552    0    0     0     0 17853 15244  2  3 95  0  0  0
 0  0   2816 3402328 6287684 21172544    0    0     0   188 18327 15533  2  3 95  0  0  0
 1  0   2816 3401312 6287692 21172548    0    0     0    24 18797 16271  2  3 95  0  0  0
 0  0   2816 3401824 6287692 21172548    0    0     0     0 18076 14610  2  3 96  0  0  0
 0  0   2816 3402080 6287692 21172556    0    0     0   208 18297 15835  2  3 95  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   2816 3402080 6287692 21172556    0    0     0   152 18347 15542  2  3 96  0  0  0
 0  0   2816 3402080 6287700 21172556    0    0     0    64 13454 11650  2  2 96  0  0  0
 0  0   2816 3402080 6287700 21172556    0    0     0     0 11863 9933  1  2 97  0  0  0
 0  0   2816 3402080 6287708 21172556    0    0     0    24 14790 11933  1  2 97  0  0  0
 1  0   2816 3402080 6287708 21172556    0    0     0     0 17100 13680  2  3 96  0  0  0
 1  0   2816 3401828 6287708 21172556    0    0     0     0 17071 14229  2  2 96  0  0  0
 1  0   2816 3401828 6287708 21172556    0    0     0   252 17074 13766  1  2 97  0  0  0
 1  0   2816 3401828 6287716 21172556    0    0     0    24 13063 11473  1  2 97  0  0  0
 0  0   2816 3401828 6287716 21172556    0    0     0    12 17765 14263  2  3 96  0  0  0
 0  0   2816 3401828 6287724 21172556    0    0     0    12 17821 15222  2  2 96  0  0  0
 0  0   2816 3401828 6287724 21172556    0    0     0     0 18015 14928  2  2 96  0  0  0
 0  0   2816 3401828 6287732 21172548    0    0     0   248 18384 15390  2  3 95  0  0  0
 0  0   2816 3401828 6287732 21172556    0    0     0   132 17788 14259  2  2 96  0  0  0
 0  0   2816 3401828 6287732 21172556    0    0     0     0 18026 14531  2  3 95  0  0  0
 0  0   2816 3401828 6287732 21172548    0    0     0     0 18141 14564  2  2 96  0  0  0
 0  0   2816 3401316 6287740 21172548    0    0     0    12 17847 14799  2  3 95  0  0  0
 0  0   2816 3401828 6287748 21172556    0    0     0    44 12346 9767  1  2 98  0  0  0
 1  0   2816 3401828 6287748 21172548    0    0     0     0 12663 10226  1  2 97  0  0  0
 1  0   2816 3401828 6287748 21172548    0    0     0    60 15873 12529  1  3 96  0  0  0
 1  0   2816 3401828 6287748 21172556    0    0     0     0 17243 15105  2  3 95  0  0  0
 1  0   2816 3401828 6287748 21172556    0    0     0     0 17306 14478  2  3 96  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   2816 3401828 6287756 21172556    0    0     0    36 12076 10845  1  1 97  0  0  0
 1  0   2816 3401828 6287764 21172556    0    0     0    28 17773 14863  2  3 95  0  0  0
